key_triple,engram_order
",R.",1.0
",R/",1.0
",R;",1.0
",RA",1.0
",RB",0.0
",RC",1.0
",RD",1.0
",RE",1.0
",RF",0.0
",RG",0.0
",RH",1.0
",RI",1.0
",RJ",1.0
",RK",1.0
",RL",1.0
",RM",1.0
",RN",1.0
",RO",1.0
",RP",1.0
",RQ",1.0
",RR",0.0
",RS",1.0
",RT",0.0
",RU",1.0
",RV",0.0
",RW",1.0
",RX",1.0
",RY",1.0
",RZ",1.0
",R[",1.0
",S'",1.0
",S,",1.0
",S.",1.0
",S/",1.0
",S;",1.0
",SA",1.0
",SB",1.0
",SC",1.0
",SD",1.0
",SE",1.0
",SF",1.0
",SG",1.0
",SH",1.0
",SI",1.0
",SJ",1.0
",SK",1.0
",SL",1.0
",SM",1.0
",SN",1.0
",SO",1.0
",SP",1.0
",SQ",1.0
",SR",1.0
",SS",0.0
",ST",1.0
",SU",1.0
",SV",1.0
",SW",0.0
",SX",0.0
",SY",1.0
",SZ",1.0
",S[",1.0
",T'",1.0
",T,",1.0
",T.",1.0
",T/",1.0
",T;",1.0
",TA",1.0
",TB",0.0
",TC",1.0
",TD",1.0
",TE",1.0
",TF",0.0
",TG",0.0
",TH",1.0
",TI",1.0
",TJ",1.0
",TK",1.0
",TL",1.0
",TM",1.0
",TN",1.0
",TO",1.0
",TP",1.0
",TQ",1.0
",TR",0.0
",TS",1.0
",TT",0.0
",TU",1.0
",TV",0.0
",TW",1.0
",TX",1.0
",TY",1.0
",TZ",1.0
",T[",1.0
",U'",0.0
",U,",0.0
",U.",0.0
",U/",0.0
",U;",0.0
",UA",1.0
",UB",1.0
",UC",1.0
",UD",1.0
",UE",1.0
",UF",1.0
",UG",1.0
",UH",0.0
",UI",0.0
",UJ",0.0
",UK",0.0
",UL",0.0
",UM",0.0
",UN",0.0
",UO",0.0
",UP",0.0
",UQ",1.0
",UR",1.0
",US",1.0
",UT",1.0
",UU",0.0
",UV",1.0
",UW",1.0
",UX",1.0
",UY",0.0
",UZ",1.0
",U[",0.0
",V'",1.0
",V,",1.0
",V.",1.0
",V/",1.0
",V;",1.0
",VA",1.0
",VB",0.0
",VC",1.0
",VD",1.0
",VE",1.0
",VF",0.0
",VG",0.0
",VH",1.0
",VI",1.0
",VJ",1.0
",VK",1.0
",VL",1.0
",VM",1.0
",VN",1.0
",VO",1.0
",VP",1.0
",VQ",1.0
",VR",0.0
",VS",1.0
",VT",0.0
",VU",1.0
",VV",0.0
",VW",1.0
",VX",1.0
",VY",1.0
",VZ",1.0
",V[",1.0
",W'",1.0
",W,",1.0
",W.",1.0
",W/",1.0
",W;",1.0
",WA",1.0
",WB",1.0
",WC",1.0
",WD",1.0
",WE",1.0
",WF",1.0
",WG",1.0
",WH",1.0
",WI",1.0
",WJ",1.0
",WK",1.0
",WL",1.0
",WM",1.0
",WN",1.0
",WO",1.0
",WP",1.0
",WQ",1.0
",WR",1.0
",WS",0.0
",WT",1.0
",WU",1.0
",WV",1.0
",WW",0.0
",WX",0.0
",WY",1.0
",WZ",1.0
",W[",1.0
",X'",1.0
",X,",1.0
",X.",1.0
",X/",1.0
",X;",1.0
",XA",1.0
",XB",1.0
",XC",1.0
",XD",1.0
",XE",1.0
",XF",1.0
",XG",1.0
",XH",1.0
",XI",1.0
",XJ",1.0
",XK",1.0
",XL",1.0
",XM",1.0
",XN",1.0
",XO",1.0
",XP",1.0
",XQ",1.0
",XR",1.0
",XS",0.0
",XT",1.0
",XU",1.0
",XV",1.0
",XW",0.0
",XX",0.0
",XY",1.0
",XZ",1.0
",X[",1.0
",Y'",0.0
",Y,",0.0
",Y.",0.0
",Y/",0.0
",Y;",0.0
",YA",1.0
",YB",1.0
",YC",1.0
",YD",1.0
",YE",1.0
",YF",1.0
",YG",1.0
",YH",0.0
",YI",0.0
",YJ",0.0
",YK",0.0
",YL",0.0
",YM",0.0
",YN",0.0
",YO",0.0
",YP",0.0
",YQ",1.0
",YR",1.0
",YS",1.0
",YT",1.0
",YU",0.0
",YV",1.0
",YW",1.0
",YX",1.0
",YY",0.0
",YZ",1.0
",Y[",0.0
",Z'",1.0
",Z,",1.0
",Z.",1.0
",Z/",1.0
",Z;",1.0
",ZA",0.0
",ZB",1.0
",ZC",1.0
",ZD",1.0
",ZE",1.0
",ZF",1.0
",ZG",1.0
",ZH",1.0
",ZI",1.0
",ZJ",1.0
",ZK",1.0
",ZL",1.0
",ZM",1.0
",ZN",1.0
",ZO",1.0
",ZP",1.0
",ZQ",0.0
",ZR",1.0
",ZS",1.0
",ZT",1.0
",ZU",1.0
",ZV",1.0
",ZW",1.0
",ZX",1.0
",ZY",1.0
",ZZ",0.0
",Z[",1.0
",['",0.0
",[,",0.0
",[.",0.0
",[/",0.0
",[;",0.0
",[A",1.0
",[B",1.0
",[C",1.0
",[D",1.0
",[E",1.0
",[F",1.0
",[G",1.0
",[H",0.0
",[I",0.0
",[J",0.0
",[K",0.0
",[L",0.0
",[M",0.0
",[N",0.0
",[O",0.0
",[P",0.0
",[Q",1.0
",[R",1.0
",[S",1.0
",[T",1.0
",[U",0.0
",[V",1.0
",[W",1.0
",[X",1.0
",[Y",0.0
",[Z",1.0
",[[",0.0
.'',0.0
".',",0.0
.'.,0.0
.'/,0.0
.';,0.0
.'A,1.0
.'B,1.0
.'C,1.0
.'D,1.0
.'E,1.0
.'F,1.0
.'G,1.0
.'H,0.0
.'I,0.0
.'J,0.0
.'K,0.0
.'L,0.0
.'M,0.0
.'N,0.0
.'O,0.0
.'P,0.0
.'Q,1.0
.'R,1.0
.'S,1.0
.'T,1.0
.'U,0.0
.'V,1.0
.'W,1.0
.'X,1.0
.'Y,0.0
.'Z,1.0
.'[,0.0
".,'",0.0
".,,",0.0
".,.",0.0
".,/",0.0
".,;",0.0
".,A",1.0
".,B",1.0
".,C",1.0
".,D",1.0
".,E",1.0
".,F",1.0
".,G",1.0
".,H",1.0
".,I",0.0
".,J",1.0
".,K",0.0
".,L",0.0
".,M",1.0
".,N",1.0
".,O",0.0
".,P",0.0
".,Q",1.0
".,R",1.0
".,S",1.0
".,T",1.0
".,U",1.0
".,V",1.0
".,W",1.0
".,X",1.0
".,Y",1.0
".,Z",1.0
".,[",0.0
..',0.0
"..,",0.0
...,0.0
../,0.0
..;,0.0
..A,0.0
..B,0.0
..C,0.0
..D,0.0
..E,0.0
..F,0.0
..G,0.0
..H,0.0
..I,0.0
..J,0.0
..K,0.0
..L,0.0
..M,0.0
..N,0.0
..O,0.0
..P,0.0
..Q,0.0
..R,0.0
..S,0.0
..T,0.0
..U,0.0
..V,0.0
..W,0.0
..X,0.0
..Y,0.0
..Z,0.0
..[,0.0
./',0.0
"./,",0.0
./.,0.0
.//,0.0
./;,0.0
./A,1.0
./B,1.0
./C,1.0
./D,1.0
./E,1.0
./F,1.0
./G,1.0
./H,0.0
./I,0.0
./J,0.0
./K,0.0
./L,0.0
./M,0.0
./N,0.0
./O,0.0
./P,0.0
./Q,1.0
./R,1.0
./S,1.0
./T,1.0
./U,0.0
./V,1.0
./W,1.0
./X,1.0
./Y,0.0
./Z,1.0
./[,0.0
.;',0.0
".;,",0.0
.;.,0.0
.;/,0.0
.;;,0.0
.;A,1.0
.;B,1.0
.;C,1.0
.;D,1.0
.;E,1.0
.;F,1.0
.;G,1.0
.;H,0.0
.;I,0.0
.;J,0.0
.;K,0.0
.;L,0.0
.;M,0.0
.;N,0.0
.;O,0.0
.;P,0.0
.;Q,1.0
.;R,1.0
.;S,1.0
.;T,1.0
.;U,0.0
.;V,1.0
.;W,1.0
.;X,1.0
.;Y,0.0
.;Z,1.0
.;[,0.0
.A',1.0
".A,",1.0
.A.,1.0
.A/,1.0
.A;,1.0
.AA,0.0
.AB,1.0
.AC,1.0
.AD,1.0
.AE,1.0
.AF,1.0
.AG,1.0
.AH,1.0
.AI,1.0
.AJ,1.0
.AK,1.0
.AL,1.0
.AM,1.0
.AN,1.0
.AO,1.0
.AP,1.0
.AQ,0.0
.AR,1.0
.AS,1.0
.AT,1.0
.AU,1.0
.AV,1.0
.AW,1.0
.AX,1.0
.AY,1.0
.AZ,0.0
.A[,1.0
.B',1.0
".B,",1.0
.B.,1.0
.B/,1.0
.B;,1.0
.BA,1.0
.BB,0.0
.BC,1.0
.BD,1.0
.BE,1.0
.BF,0.0
.BG,0.0
.BH,1.0
.BI,1.0
.BJ,1.0
.BK,1.0
.BL,1.0
.BM,1.0
.BN,1.0
.BO,1.0
.BP,1.0
.BQ,1.0
.BR,0.0
.BS,1.0
.BT,0.0
.BU,1.0
.BV,0.0
.BW,1.0
.BX,1.0
.BY,1.0
.BZ,1.0
.B[,1.0
.C',1.0
".C,",1.0
.C.,1.0
.C/,1.0
.C;,1.0
.CA,1.0
.CB,1.0
.CC,0.0
.CD,0.0
.CE,0.0
.CF,1.0
.CG,1.0
.CH,1.0
.CI,1.0
.CJ,1.0
.CK,1.0
.CL,1.0
.CM,1.0
.CN,1.0
.CO,1.0
.CP,1.0
.CQ,1.0
.CR,1.0
.CS,1.0
.CT,1.0
.CU,1.0
.CV,1.0
.CW,1.0
.CX,1.0
.CY,1.0
.CZ,1.0
.C[,1.0
.D',1.0
".D,",1.0
.D.,1.0
.D/,1.0
.D;,1.0
.DA,1.0
.DB,1.0
.DC,0.0
.DD,0.0
.DE,0.0
.DF,1.0
.DG,1.0
.DH,1.0
.DI,1.0
.DJ,1.0
.DK,1.0
.DL,1.0
.DM,1.0
.DN,1.0
.DO,1.0
.DP,1.0
.DQ,1.0
.DR,1.0
.DS,1.0
.DT,1.0
.DU,1.0
.DV,1.0
.DW,1.0
.DX,1.0
.DY,1.0
.DZ,1.0
.D[,1.0
.E',1.0
".E,",1.0
.E.,1.0
.E/,1.0
.E;,1.0
.EA,1.0
.EB,1.0
.EC,0.0
.ED,0.0
.EE,0.0
.EF,1.0
.EG,1.0
.EH,1.0
.EI,1.0
.EJ,1.0
.EK,1.0
.EL,1.0
.EM,1.0
.EN,1.0
.EO,1.0
.EP,1.0
.EQ,1.0
.ER,1.0
.ES,1.0
.ET,1.0
.EU,1.0
.EV,1.0
.EW,1.0
.EX,1.0
.EY,1.0
.EZ,1.0
.E[,1.0
.F',1.0
".F,",1.0
.F.,1.0
.F/,1.0
.F;,1.0
.FA,1.0
.FB,0.0
.FC,1.0
.FD,1.0
.FE,1.0
.FF,0.0
.FG,0.0
.FH,1.0
.FI,1.0
.FJ,1.0
.FK,1.0
.FL,1.0
.FM,1.0
.FN,1.0
.FO,1.0
.FP,1.0
.FQ,1.0
.FR,0.0
.FS,1.0
.FT,0.0
.FU,1.0
.FV,0.0
.FW,1.0
.FX,1.0
.FY,1.0
.FZ,1.0
.F[,1.0
.G',1.0
".G,",1.0
.G.,1.0
.G/,1.0
.G;,1.0
.GA,1.0
.GB,0.0
.GC,1.0
.GD,1.0
.GE,1.0
.GF,0.0
.GG,0.0
.GH,1.0
.GI,1.0
.GJ,1.0
.GK,1.0
.GL,1.0
.GM,1.0
.GN,1.0
.GO,1.0
.GP,1.0
.GQ,1.0
.GR,0.0
.GS,1.0
.GT,0.0
.GU,1.0
.GV,0.0
.GW,1.0
.GX,1.0
.GY,1.0
.GZ,1.0
.G[,1.0
.H',0.0
".H,",0.0
.H.,0.0
.H/,0.0
.H;,0.0
.HA,1.0
.HB,1.0
.HC,1.0
.HD,1.0
.HE,1.0
.HF,1.0
.HG,1.0
.HH,0.0
.HI,0.0
.HJ,0.0
.HK,0.0
.HL,0.0
.HM,0.0
.HN,0.0
.HO,0.0
.HP,0.0
.HQ,1.0
.HR,1.0
.HS,1.0
.HT,1.0
.HU,0.0
.HV,1.0
.HW,1.0
.HX,1.0
.HY,0.0
.HZ,1.0
.H[,0.0
.I',0.0
".I,",0.0
.I.,0.0
.I/,0.0
.I;,0.0
.IA,1.0
.IB,1.0
.IC,1.0
.ID,1.0
.IE,1.0
.IF,1.0
.IG,1.0
.IH,1.0
.II,0.0
.IJ,1.0
.IK,0.0
.IL,0.0
.IM,1.0
.IN,1.0
.IO,0.0
.IP,0.0
.IQ,1.0
.IR,1.0
.IS,1.0
.IT,1.0
.IU,1.0
.IV,1.0
.IW,1.0
.IX,1.0
.IY,1.0
.IZ,1.0
.I[,0.0
.J',0.0
".J,",0.0
.J.,0.0
.J/,0.0
.J;,0.0
.JA,1.0
.JB,1.0
.JC,1.0
.JD,1.0
.JE,1.0
.JF,1.0
.JG,1.0
.JH,0.0
.JI,0.0
.JJ,0.0
.JK,0.0
.JL,0.0
.JM,0.0
.JN,0.0
.JO,0.0
.JP,0.0
.JQ,1.0
.JR,1.0
.JS,1.0
.JT,1.0
.JU,0.0
.JV,1.0
.JW,1.0
.JX,1.0
.JY,0.0
.JZ,1.0
.J[,0.0
.K',0.0
".K,",0.0
.K.,0.0
.K/,0.0
.K;,0.0
.KA,1.0
.KB,1.0
.KC,1.0
.KD,1.0
.KE,1.0
.KF,1.0
.KG,1.0
.KH,1.0
.KI,0.0
.KJ,1.0
.KK,0.0
.KL,0.0
.KM,1.0
.KN,1.0
.KO,0.0
.KP,0.0
.KQ,1.0
.KR,1.0
.KS,1.0
.KT,1.0
.KU,1.0
.KV,1.0
.KW,1.0
.KX,1.0
.KY,1.0
.KZ,1.0
.K[,0.0
.L',0.0
".L,",0.0
.L.,0.0
.L/,0.0
.L;,0.0
.LA,0.0
.LB,0.0
.LC,0.0
.LD,0.0
.LE,0.0
.LF,0.0
.LG,0.0
.LH,0.0
.LI,0.0
.LJ,0.0
.LK,0.0
.LL,0.0
.LM,0.0
.LN,0.0
.LO,0.0
.LP,0.0
.LQ,0.0
.LR,0.0
.LS,0.0
.LT,0.0
.LU,0.0
.LV,0.0
.LW,0.0
.LX,0.0
.LY,0.0
.LZ,0.0
.L[,0.0
.M',0.0
".M,",0.0
.M.,0.0
.M/,0.0
.M;,0.0
.MA,1.0
.MB,1.0
.MC,1.0
.MD,1.0
.ME,1.0
.MF,1.0
.MG,1.0
.MH,0.0
.MI,0.0
.MJ,0.0
.MK,0.0
.ML,0.0
.MM,0.0
.MN,0.0
.MO,0.0
.MP,0.0
.MQ,1.0
.MR,1.0
.MS,1.0
.MT,1.0
.MU,0.0
.MV,1.0
.MW,1.0
.MX,1.0
.MY,0.0
.MZ,1.0
.M[,0.0
.N',0.0
".N,",0.0
.N.,0.0
.N/,0.0
.N;,0.0
.NA,1.0
.NB,1.0
.NC,1.0
.ND,1.0
.NE,1.0
.NF,1.0
.NG,1.0
.NH,0.0
.NI,0.0
.NJ,0.0
.NK,0.0
.NL,0.0
.NM,0.0
.NN,0.0
.NO,0.0
.NP,0.0
.NQ,1.0
.NR,1.0
.NS,1.0
.NT,1.0
.NU,0.0
.NV,1.0
.NW,1.0
.NX,1.0
.NY,0.0
.NZ,1.0
.N[,0.0
.O',0.0
".O,",0.0
.O.,0.0
.O/,0.0
.O;,0.0
.OA,0.0
.OB,0.0
.OC,0.0
.OD,0.0
.OE,0.0
.OF,0.0
.OG,0.0
.OH,0.0
.OI,0.0
.OJ,0.0
.OK,0.0
.OL,0.0
.OM,0.0
.ON,0.0
.OO,0.0
.OP,0.0
.OQ,0.0
.OR,0.0
.OS,0.0
.OT,0.0
.OU,0.0
.OV,0.0
.OW,0.0
.OX,0.0
.OY,0.0
.OZ,0.0
.O[,0.0
.P',0.0
".P,",0.0
.P.,0.0
.P/,0.0
.P;,0.0
.PA,1.0
.PB,1.0
.PC,1.0
.PD,1.0
.PE,1.0
.PF,1.0
.PG,1.0
.PH,0.0
.PI,0.0
.PJ,0.0
.PK,0.0
.PL,0.0
.PM,0.0
.PN,0.0
.PO,0.0
.PP,0.0
.PQ,1.0
.PR,1.0
.PS,1.0
.PT,1.0
.PU,0.0
.PV,1.0
.PW,1.0
.PX,1.0
.PY,0.0
.PZ,1.0
.P[,0.0
.Q',1.0
".Q,",1.0
.Q.,1.0
.Q/,1.0
.Q;,1.0
.QA,0.0
.QB,1.0
.QC,1.0
.QD,1.0
.QE,1.0
.QF,1.0
.QG,1.0
.QH,1.0
.QI,1.0
.QJ,1.0
.QK,1.0
.QL,1.0
.QM,1.0
.QN,1.0
.QO,1.0
.QP,1.0
.QQ,0.0
.QR,1.0
.QS,1.0
.QT,1.0
.QU,1.0
.QV,1.0
.QW,1.0
.QX,1.0
.QY,1.0
.QZ,0.0
.Q[,1.0
.R',1.0
".R,",1.0
.R.,1.0
.R/,1.0
.R;,1.0
.RA,1.0
.RB,0.0
.RC,1.0
.RD,1.0
.RE,1.0
.RF,0.0
.RG,0.0
.RH,1.0
.RI,1.0
.RJ,1.0
.RK,1.0
.RL,1.0
.RM,1.0
.RN,1.0
.RO,1.0
.RP,1.0
.RQ,1.0
.RR,0.0
.RS,1.0
.RT,0.0
.RU,1.0
.RV,0.0
.RW,1.0
.RX,1.0
.RY,1.0
.RZ,1.0
.R[,1.0
.S',1.0
".S,",1.0
.S.,1.0
.S/,1.0
.S;,1.0
.SA,1.0
.SB,1.0
.SC,1.0
.SD,1.0
.SE,1.0
.SF,1.0
.SG,1.0
.SH,1.0
.SI,1.0
.SJ,1.0
.SK,1.0
.SL,1.0
.SM,1.0
.SN,1.0
.SO,1.0
.SP,1.0
.SQ,1.0
.SR,1.0
.SS,0.0
.ST,1.0
.SU,1.0
.SV,1.0
.SW,0.0
.SX,0.0
.SY,1.0
.SZ,1.0
.S[,1.0
.T',1.0
".T,",1.0
.T.,1.0
.T/,1.0
.T;,1.0
.TA,1.0
.TB,0.0
.TC,1.0
.TD,1.0
.TE,1.0
.TF,0.0
.TG,0.0
.TH,1.0
.TI,1.0
.TJ,1.0
.TK,1.0
.TL,1.0
.TM,1.0
.TN,1.0
.TO,1.0
.TP,1.0
.TQ,1.0
.TR,0.0
.TS,1.0
.TT,0.0
.TU,1.0
.TV,0.0
.TW,1.0
.TX,1.0
.TY,1.0
.TZ,1.0
.T[,1.0
.U',0.0
".U,",0.0
.U.,0.0
.U/,0.0
.U;,0.0
.UA,1.0
.UB,1.0
.UC,1.0
.UD,1.0
.UE,1.0
.UF,1.0
.UG,1.0
.UH,0.0
.UI,0.0
.UJ,0.0
.UK,0.0
.UL,0.0
.UM,0.0
.UN,0.0
.UO,0.0
.UP,0.0
.UQ,1.0
.UR,1.0
.US,1.0
.UT,1.0
.UU,0.0
.UV,1.0
.UW,1.0
.UX,1.0
.UY,0.0
.UZ,1.0
.U[,0.0
.V',1.0
".V,",1.0
.V.,1.0
.V/,1.0
.V;,1.0
.VA,1.0
.VB,0.0
.VC,1.0
.VD,1.0
.VE,1.0
.VF,0.0
.VG,0.0
.VH,1.0
.VI,1.0
.VJ,1.0
.VK,1.0
.VL,1.0
.VM,1.0
.VN,1.0
.VO,1.0
.VP,1.0
.VQ,1.0
.VR,0.0
.VS,1.0
.VT,0.0
.VU,1.0
.VV,0.0
.VW,1.0
.VX,1.0
.VY,1.0
.VZ,1.0
.V[,1.0
.W',1.0
".W,",1.0
.W.,1.0
.W/,1.0
.W;,1.0
.WA,1.0
.WB,1.0
.WC,1.0
.WD,1.0
.WE,1.0
.WF,1.0
.WG,1.0
.WH,1.0
.WI,1.0
.WJ,1.0
.WK,1.0
.WL,1.0
.WM,1.0
.WN,1.0
.WO,1.0
.WP,1.0
.WQ,1.0
.WR,1.0
.WS,0.0
.WT,1.0
.WU,1.0
.WV,1.0
.WW,0.0
.WX,0.0
.WY,1.0
.WZ,1.0
.W[,1.0
.X',1.0
".X,",1.0
.X.,1.0
.X/,1.0
.X;,1.0
.XA,1.0
.XB,1.0
.XC,1.0
.XD,1.0
.XE,1.0
.XF,1.0
.XG,1.0
.XH,1.0
.XI,1.0
.XJ,1.0
.XK,1.0
.XL,1.0
.XM,1.0
.XN,1.0
.XO,1.0
.XP,1.0
.XQ,1.0
.XR,1.0
.XS,0.0
.XT,1.0
.XU,1.0
.XV,1.0
.XW,0.0
.XX,0.0
.XY,1.0
.XZ,1.0
.X[,1.0
.Y',0.0
".Y,",0.0
.Y.,0.0
.Y/,0.0
.Y;,0.0
.YA,1.0
.YB,1.0
.YC,1.0
.YD,1.0
.YE,1.0
.YF,1.0
.YG,1.0
.YH,0.0
.YI,0.0
.YJ,0.0
.YK,0.0
.YL,0.0
.YM,0.0
.YN,0.0
.YO,0.0
.YP,0.0
.YQ,1.0
.YR,1.0
.YS,1.0
.YT,1.0
.YU,0.0
.YV,1.0
.YW,1.0
.YX,1.0
.YY,0.0
.YZ,1.0
.Y[,0.0
.Z',1.0
".Z,",1.0
.Z.,1.0
.Z/,1.0
.Z;,1.0
.ZA,0.0
.ZB,1.0
.ZC,1.0
.ZD,1.0
.ZE,1.0
.ZF,1.0
.ZG,1.0
.ZH,1.0
.ZI,1.0
.ZJ,1.0
.ZK,1.0
.ZL,1.0
.ZM,1.0
.ZN,1.0
.ZO,1.0
.ZP,1.0
.ZQ,0.0
.ZR,1.0
.ZS,1.0
.ZT,1.0
.ZU,1.0
.ZV,1.0
.ZW,1.0
.ZX,1.0
.ZY,1.0
.ZZ,0.0
.Z[,1.0
.[',0.0
".[,",0.0
.[.,0.0
.[/,0.0
.[;,0.0
.[A,1.0
.[B,1.0
.[C,1.0
.[D,1.0
.[E,1.0
.[F,1.0
.[G,1.0
.[H,0.0
.[I,0.0
.[J,0.0
.[K,0.0
.[L,0.0
.[M,0.0
.[N,0.0
.[O,0.0
.[P,0.0
.[Q,1.0
.[R,1.0
.[S,1.0
.[T,1.0
.[U,0.0
.[V,1.0
.[W,1.0
.[X,1.0
.[Y,0.0
.[Z,1.0
.[[,0.0
/'',0.0
"/',",0.0
/'.,0.0
/'/,0.0
/';,0.0
/'A,0.0
/'B,0.0
/'C,0.0
/'D,0.0
/'E,0.0
/'F,0.0
/'G,0.0
/'H,0.0
/'I,0.0
/'J,0.0
/'K,0.0
/'L,0.0
/'M,0.0
/'N,0.0
/'O,0.0
/'P,0.0
/'Q,0.0
/'R,0.0
/'S,0.0
/'T,0.0
/'U,0.0
/'V,0.0
/'W,0.0
/'X,0.0
/'Y,0.0
/'Z,0.0
/'[,0.0
"/,'",0.0
"/,,",0.0
"/,.",0.0
"/,/",0.0
"/,;",0.0
"/,A",1.0
"/,B",1.0
"/,C",1.0
"/,D",1.0
"/,E",1.0
"/,F",1.0
"/,G",1.0
"/,H",1.0
"/,I",0.0
"/,J",1.0
"/,K",0.0
"/,L",0.0
"/,M",1.0
"/,N",1.0
"/,O",0.0
"/,P",0.0
"/,Q",1.0
"/,R",1.0
"/,S",1.0
"/,T",1.0
"/,U",1.0
"/,V",1.0
"/,W",1.0
"/,X",1.0
"/,Y",1.0
"/,Z",1.0
"/,[",0.0
/.',0.0
"/.,",1.0
/..,0.0
/./,0.0
/.;,0.0
/.A,1.0
/.B,1.0
/.C,1.0
/.D,1.0
/.E,1.0
/.F,1.0
/.G,1.0
/.H,1.0
/.I,1.0
/.J,1.0
/.K,1.0
/.L,0.0
/.M,1.0
/.N,1.0
/.O,0.0
/.P,0.0
/.Q,1.0
/.R,1.0
/.S,1.0
/.T,1.0
/.U,1.0
/.V,1.0
/.W,1.0
/.X,1.0
/.Y,1.0
/.Z,1.0
/.[,0.0
//',0.0
"//,",0.0
//.,0.0
///,0.0
//;,0.0
//A,0.0
//B,0.0
//C,0.0
//D,0.0
//E,0.0
//F,0.0
//G,0.0
//H,0.0
//I,0.0
//J,0.0
//K,0.0
//L,0.0
//M,0.0
//N,0.0
//O,0.0
//P,0.0
//Q,0.0
//R,0.0
//S,0.0
//T,0.0
//U,0.0
//V,0.0
//W,0.0
//X,0.0
//Y,0.0
//Z,0.0
//[,0.0
/;',0.0
"/;,",0.0
/;.,0.0
/;/,0.0
/;;,0.0
/;A,0.0
/;B,0.0
/;C,0.0
/;D,0.0
/;E,0.0
/;F,0.0
/;G,0.0
/;H,0.0
/;I,0.0
/;J,0.0
/;K,0.0
/;L,0.0
/;M,0.0
/;N,0.0
/;O,0.0
/;P,0.0
/;Q,0.0
/;R,0.0
/;S,0.0
/;T,0.0
/;U,0.0
/;V,0.0
/;W,0.0
/;X,0.0
/;Y,0.0
/;Z,0.0
/;[,0.0
/A',1.0
"/A,",1.0
/A.,1.0
/A/,1.0
/A;,1.0
/AA,0.0
/AB,1.0
/AC,1.0
/AD,1.0
/AE,1.0
/AF,1.0
/AG,1.0
/AH,1.0
/AI,1.0
/AJ,1.0
/AK,1.0
/AL,1.0
/AM,1.0
/AN,1.0
/AO,1.0
/AP,1.0
/AQ,0.0
/AR,1.0
/AS,1.0
/AT,1.0
/AU,1.0
/AV,1.0
/AW,1.0
/AX,1.0
/AY,1.0
/AZ,0.0
/A[,1.0
/B',1.0
"/B,",1.0
/B.,1.0
/B/,1.0
/B;,1.0
/BA,1.0
/BB,0.0
/BC,1.0
/BD,1.0
/BE,1.0
/BF,0.0
/BG,0.0
/BH,1.0
/BI,1.0
/BJ,1.0
/BK,1.0
/BL,1.0
/BM,1.0
/BN,1.0
/BO,1.0
/BP,1.0
/BQ,1.0
/BR,0.0
/BS,1.0
/BT,0.0
/BU,1.0
/BV,0.0
/BW,1.0
/BX,1.0
/BY,1.0
/BZ,1.0
/B[,1.0
/C',1.0
"/C,",1.0
/C.,1.0
/C/,1.0
/C;,1.0
/CA,1.0
/CB,1.0
/CC,0.0
/CD,0.0
/CE,0.0
/CF,1.0
/CG,1.0
/CH,1.0
/CI,1.0
/CJ,1.0
/CK,1.0
/CL,1.0
/CM,1.0
/CN,1.0
/CO,1.0
/CP,1.0
/CQ,1.0
/CR,1.0
/CS,1.0
/CT,1.0
/CU,1.0
/CV,1.0
/CW,1.0
/CX,1.0
/CY,1.0
/CZ,1.0
/C[,1.0
/D',1.0
"/D,",1.0
/D.,1.0
/D/,1.0
/D;,1.0
/DA,1.0
/DB,1.0
/DC,0.0
/DD,0.0
/DE,0.0
/DF,1.0
/DG,1.0
/DH,1.0
/DI,1.0
/DJ,1.0
/DK,1.0
/DL,1.0
/DM,1.0
/DN,1.0
/DO,1.0
/DP,1.0
/DQ,1.0
/DR,1.0
/DS,1.0
/DT,1.0
/DU,1.0
/DV,1.0
/DW,1.0
/DX,1.0
/DY,1.0
/DZ,1.0
/D[,1.0
/E',1.0
"/E,",1.0
/E.,1.0
/E/,1.0
/E;,1.0
/EA,1.0
/EB,1.0
/EC,0.0
/ED,0.0
/EE,0.0
/EF,1.0
/EG,1.0
/EH,1.0
/EI,1.0
/EJ,1.0
/EK,1.0
/EL,1.0
/EM,1.0
/EN,1.0
/EO,1.0
/EP,1.0
/EQ,1.0
/ER,1.0
/ES,1.0
/ET,1.0
/EU,1.0
/EV,1.0
/EW,1.0
/EX,1.0
/EY,1.0
/EZ,1.0
/E[,1.0
/F',1.0
"/F,",1.0
/F.,1.0
/F/,1.0
/F;,1.0
/FA,1.0
/FB,0.0
/FC,1.0
/FD,1.0
/FE,1.0
/FF,0.0
/FG,0.0
/FH,1.0
/FI,1.0
/FJ,1.0
/FK,1.0
/FL,1.0
/FM,1.0
/FN,1.0
/FO,1.0
/FP,1.0
/FQ,1.0
/FR,0.0
/FS,1.0
/FT,0.0
/FU,1.0
/FV,0.0
/FW,1.0
/FX,1.0
/FY,1.0
/FZ,1.0
/F[,1.0
/G',1.0
"/G,",1.0
/G.,1.0
/G/,1.0
/G;,1.0
/GA,1.0
/GB,0.0
/GC,1.0
/GD,1.0
/GE,1.0
/GF,0.0
/GG,0.0
/GH,1.0
/GI,1.0
/GJ,1.0
/GK,1.0
/GL,1.0
/GM,1.0
/GN,1.0
/GO,1.0
/GP,1.0
/GQ,1.0
/GR,0.0
/GS,1.0
/GT,0.0
/GU,1.0
/GV,0.0
/GW,1.0
/GX,1.0
/GY,1.0
/GZ,1.0
/G[,1.0
/H',0.0
"/H,",0.0
/H.,0.0
/H/,0.0
/H;,0.0
